273483; 2,048287; 1,124988; -1,488361; -1,690875; -0,000594; -0,611786; 0,100546; -12,1865
273492; 2,525512; 0,907638; -1,571048; -1,690875; 0,017054; -0,610384; 0,017435; -13,71178
273502; 2,889809; 0,644000; -1,653734; -1,690875; 0,018844; -0,608835; 0,001769; -14,00528
273513; 3,266392; 0,959962; -1,653734; -1,690875; 0,087822; -0,601615; 0,068146; -10,61064
273523; 3,596197; 0,444763; -1,736421; -1,690875; 0,061121; -0,596591; -0,026379; -13,3773
273533; 3,905212; 0,871413; -1,819108; -1,690875; 0,126158; -0,586219; 0,064253; -9,424018
273543; 4,115474; 0,024150; -1,819108; -1,690875; 0,062712; -0,581064; -0,062681; -13,8341
273553; 4,315814; 0,829150; -1,819108; -1,268156; 0,204947; -0,564215; 0,140521; -5,208276
273564; 4,521824; 0,048300; -1,901794; -1,268156; 0,139457; -0,552751; -0,064701; -11,3808
273573; 4,644674; 0,474950; -1,901794; -1,268156; 0,194187; -0,536787; 0,054071; -6,869729
273583; 4,663575; -0,394450; -1,984481; -1,268156; 0,101242; -0,528464; -0,091826; -12,358
273594; 4,478355; -0,394450; -1,984481; -0,845437; 0,124897; -0,518196; 0,023370; -8,80784
273602; 4,280377; -0,448788; -1,984481; -0,845437; 0,099766; -0,509995; -0,024828; -10,358
273613; 4,118310; -0,241500; -1,984481; -0,845437; 0,104270; -0,501423; 0,004450; -9,35006
273622; 3,997822; -0,271688; -1,984481; -0,422719; 0,131366; -0,490623; 0,026769; -7,91638
273631; 3,898124; -0,152950; -1,984481; -0,422719; 0,133262; -0,479668; 0,001873; -8,20314
273641; 3,893399; 0,132825; -1,984481; 0,000000; 0,203358; -0,462950; 0,069251; -4,531941
273650; 3,863632; -0,259613; -2,067168; -0,422719; 0,110968; -0,453828; -0,091277; -10,336
273660; 3,735584; -0,285775; -2,067168; -0,422719; 0,095608; -0,445968; -0,015174; -8,7031
273670; 3,498862; -0,722488; -2,067168; -0,422719; 0,028534; -0,443622; -0,066266; -11,460
273679; 3,140707; -0,802988; -2,067168; -0,422719; -0,015156; -0,444868; -0,043164; -11,98
273688; 2,764124; -0,800975; -2,067168; -0,422719; -0,052463; -0,449181; -0,036858; -12,82
273698; 2,432429; -0,611800; -2,067168; -0,422719; -0,066658; -0,454661; -0,014024; -12,74
273707; 2,199959; -0,378350; -2,067168; 0,000000; -0,024458; -0,456671; 0,041692; -10,4627
273716; 2,020882; -0,384387; -2,067168; 0,000000; -0,042895; -0,460198; -0,018215; -12,412
273725; 1,811092; -0,509163; -2,067168; 0,000000; -0,076218; -0,466463; -0,032921; -13,704
273734; 1,577204; -0,487025; -2,067168; 0,000000; -0,097308; -0,474463; -0,020836; -14,109
273743; 1,346624; -0,495075; -2,067168; 0,000000; -0,121076; -0,484417; -0,023481; -14,975
273752; 1,142504; -0,374325; -2,067168; 0,000000; -0,129379; -0,495053; -0,008204; -15,062
273761; 0,979492; -0,319988; -2,149855; -0,422719; -0,190542; -0,510717; -0,060425; -18,13
273771; 0,884992; -0,082513; -2,149855; -0,422719; -0,176301; -0,525210; 0,014069; -16,367
273783; 1,001227; 0,577587; -2,149855; -0,422719; -0,098978; -0,533347; 0,076391; -13,2365
273794; 1,309297; 0,734563; -2,232541; -0,845437; -0,102998; -0,541815; -0,003971; -15,447
273802; 1,604609; 0,523250; -2,315228; -1,268156; -0,144970; -0,553733; -0,041466; -17,623
273812; 1,866374; 0,591675; -2,315228; -1,268156; -0,112083; -0,562947; 0,032491; -15,2985
273821; 2,097427; 0,392438; -2,315228; -0,845437; -0,066812; -0,568439; 0,044726; -14,0601
273831; 2,423452; 0,996188; -2,397915; -1,268156; -0,024545; -0,570457; 0,041758; -13,1724
273841; 3,078809; 1,795150; -2,397915; -1,268156; 0,120306; -0,560567; 0,143105; -7,075144
273851; 3,891982; 1,668362; -2,480602; -1,268156; 0,180434; -0,545734; 0,059404; -7,283230
273861; 4,604512; 1,366488; -2,480602; -0,845437; 0,263438; -0,524077; 0,082004; -4,253204
273871; 5,196554; 1,155175; -2,480602; -0,845437; 0,301359; -0,499302; 0,037464; -3,820944
273880; 5,642122; 0,742613; -2,480602; -0,845437; 0,304646; -0,474258; 0,003248; -3,961046
273891; 5,821199; 0,020125; -2,480602; -0,422719; 0,292625; -0,450201; -0,011876; -4,03457
273901; 5,790014; -0,152950; -2,480602; -0,422719; 0,272281; -0,427817; -0,020099; -4,1818
273910; 5,936017; 0,774813; -2,480602; 0,000000; 0,421331; -0,393180; 0,147254; 4,176298
273919; 6,130214; 0,052325; -2,480602; 0,000000; 0,368713; -0,362869; -0,051984; -1,098564
273930; 6,241724; 0,422625; -2,480602; 0,000000; 0,416701; -0,328612; 0,047410; 3,226172
273941; 6,414660; 0,313950; -2,480602; 0,000000; 0,423102; -0,293830; 0,006323; 3,228455
273951; 6,588539; 0,426650; -2,480602; 0,000000; 0,451645; -0,256700; 0,028199; 5,312953
273960; 6,862589; 0,740600; -2,480602; 0,000000; 0,510210; -0,214757; 0,057859; 8,412194
273969; 7,205152; 0,718463; -2,480602; 0,000000; 0,542124; -0,170189; 0,031530; 9,606299
273980; 7,393207; 0,082513; -2,480602; 0,000000; 0,497514; -0,129289; -0,044073; 7,717894
273989; 7,600162; 0,798963; -2,480602; 0,000000; 0,589485; -0,080828; 0,090863; 14,274275
274000; 7,974854; 0,796950; -2,397915; 0,422719; 0,676942; -0,025178; 0,086404; 17,575430
274010; 8,321198; 0,678213; -2,397915; 0,422719; 0,699612; 0,032336; 0,022396; 17,960583
274021; 8,646277; 0,706388; -2,315228; 0,845437; 0,785134; 0,096881; 0,084492; 23,012093
274031; 9,014356; 0,861350; -2,315228; 0,845437; 0,837229; 0,165709; 0,051467; 25,104889
274040; 9,318172; 0,432688; -2,232541; 1,268156; 0,875133; 0,237653; 0,037447; 27,386496
274049; 9,562928; 0,609788; -2,149855; 1,690875; 0,967488; 0,317189; 0,091243; 32,759991
274058; 9,848318; 0,605762; -2,067168; 1,690875; 1,003748; 0,399706; 0,035823; 34,268475
274066; 9,808155; -0,776825; -1,984481; 2,113594; 0,912380; 0,474711; -0,090267; 30,876781
274076; 8,304188; -5,628963; -1,819108; 2,536312; 0,337886; 0,502489; -0,567573; 6,495287
274086; 5,454540; -6,508425; -1,736421; 2,959031; 0,016805; 0,503870; -0,317213; 4,844346
274096; 2,541105; -5,900651; -1,653734; 2,959031; -0,204603; 0,487050; -0,218741; 1,516813
274106; 0,750803; -1,724713; -1,571048; 2,959031; 0,041242; 0,490440; 0,242883; 18,442024
274118; 0,566528; 0,939837; -1,488361; 2,959031; 0,296513; 0,514816; 0,252195; 25,322012
274129; 1,178888; 1,668362; -1,488361; 2,536312; 0,387962; 0,546710; 0,090348; 24,405233
